;Factor_1;Factor_2;Factor_3;Factor_6;pH;sulphates;white
5072;8.37774;0.41298399999999996;909.5831999999999;9.37509;3.31;0.64;0
5073;7.493625;0.967824;17750.8989;9.39201;3.38;0.77;0
5074;7.872350000000001;0.17353889999999997;6564.942;10.66255;3.36;0.67;0
5075;6.891030000000001;0.0449064;566.2629000000001;9.387780000000001;3.69;0.91;0
5076;11.4954;0.21958560000000002;367.8528;10.09596;3.28;0.97;0
5077;10.27528;0.136656;415.0016;12.56976;3.23;0.82;0
5078;8.89199;0.523392;2629.6312;10.49055;3.38;0.77;0
5079;11.38404;0.1543256;409.82544000000007;9.286980000000002;3.12;0.82;0
5080;7.67844;0.6572880000000001;174.51;9.87228;3.25;1.08;0
5081;7.577959999999999;0.2215824;1902.4668;9.07361;3.36;0.57;0
5082;8.89199;0.523392;2629.6312;10.49055;3.38;0.77;0
5083;9.901485000000001;0.29909460000000004;7725.9587200000005;9.801470000000002;3.31;0.71;0
5084;9.901485000000001;0.29909460000000004;7725.9587200000005;9.801470000000002;3.31;0.71;0
5085;11.996400000000001;0.8853075;2449.265;10.29691;3.1;0.76;0
5086;7.47525;0.23404799999999998;4595.7837;10.266010000000001;3.37;0.7;0
5087;8.67912;0.2086812;2444.12;10.57456;3.34;0.86;0
5088;11.611599999999997;2.2905539999999998;10682.872199999998;9.209199999999997;3.2;0.95;0
5089;8.67912;0.2086812;2444.12;10.57456;3.34;0.86;0
5090;10.9769;0.592704;215.5464;10.47795;3.3;0.71;0
5091;10.39376;0.5525520000000002;2331.40032;10.29382;3.22;0.64;0
5092;6.87516;0.14112;191.3088;10.06364;3.41;0.6;0
5093;13.318620000000001;0.8808176000000001;2887.2364800000005;9.513300000000001;3.05;0.81;0
5094;10.80108;0.45333;337.53375;9.50095;3.05;0.64;0
5095;10.57986;1.8487419999999997;4723.0092;9.88119;3.16;0.52;0
5096;7.089705;0.09098460000000001;463.3272;9.58608;3.67;0.73;0
5097;7.19496;0.037882000000000006;356.25045;9.693209999999999;3.67;0.8;0
5098;6.889305;0.106128;553.54068;9.58512;3.68;0.71;0
5099;7.473750000000001;0.1203312;2279.992;10.66255;3.38;0.59;0
5100;11.07003;0.088128;157.07475;10.07273;3.22;0.64;0
5101;8.295020000000001;0.2179296;873.0758400000001;9.994;3.51;0.72;0
5102;7.3704;0.31404240000000005;167.328;9.462;3.39;0.54;0
5103;8.37732;3.9311999999999996;2261.8764000000006;9.175159999999998;3.2;0.52;0
5104;10.29794;0.40068000000000004;374.925;9.29814;3.12;0.59;0
5105;7.57416;0.8785151999999998;828.7725600000002;9.36804;3.36;0.52;0
5106;10.29382;0.5135004;201.47903999999997;9.494299999999999;3.19;0.62;0
5107;10.29382;0.4858656;143.9136;9.494299999999999;3.19;0.63;0
5108;7.376320000000001;0.204972;457.53119999999996;9.4696;3.41;0.53;0
5109;10.29794;0.40068000000000004;374.925;9.29814;3.12;0.59;0
5110;7.8684;0.9616320000000003;3137.4;9.362400000000001;3.27;0.54;0
5111;8.98335;1.2996564000000002;5203.954839999999;9.482425;3.32;0.63;0
5112;8.57936;1.4466599999999998;12120.84;9.37744;3.3;0.53;0
5113;7.37373;0.6539615999999999;4849.92144;10.960949999999999;3.39;0.68;0
5114;7.07302;0.516432;2639.93;10.9582;3.42;0.65;0
5115;9.59616;1.2086592;11568.970560000002;10.09596;3.3;0.65;0
5116;9.58704;0.5606831999999999;6429.3087000000005;10.38596;3.3;0.64;0
5117;9.78922;1.2604878000000002;3960.43872;11.48735;3.37;0.71;0
5118;9.58704;0.5606831999999999;6429.3087000000005;10.38596;3.3;0.64;0
5119;9.78922;1.2604878000000002;3960.43872;11.48735;3.37;0.71;0
5120;9.297675000000002;1.2418379999999998;7393.15125;9.697574999999999;3.24;0.62;0
5121;7.77933;0.044082;247.74173999999996;9.275355000000001;3.29;0.63;0
5122;10.289700000000002;1.6280459999999997;7146.8460000000005;9.4905;3.28;0.7;0
5123;11.57448;0.5925612;305.92548;11.4747;3.05;0.74;0
5124;10.2794;0.30601999999999996;291.915;11.477;3.28;0.83;0
5125;13.40268;0.28826280000000004;327.66552;9.701939999999999;3.16;0.67;0
5126;10.67967;0.16415100000000002;209.601;9.48195;3.18;0.62;0
5127;10.179599999999999;1.1524608;1186.622;12.475;3.23;0.66;0
5128;10.179599999999999;1.1524608;1186.622;12.475;3.23;0.66;0
5129;7.9784;1.2218976000000001;7640.1158399999995;9.37462;3.22;0.54;0
5130;8.36472;0.20697600000000002;1472.19072;10.953800000000001;3.13;0.52;0
5131;7.87077;0.019266000000000002;1609.0245;11.656709999999999;3.34;0.74;0
5132;11.89048;0.9901248000000001;499.40016;12.19024;3.17;0.84;0
5133;8.853720000000001;0.16099200000000002;181.45152;12.435;3.35;0.7;0
5134;7.779719999999999;0.638464;4697.3550399999995;10.27322;3.31;0.64;0
5135;12.40992;2.8979873999999994;8322.6528;11.5092;3.16;1.0;0
5136;12.49625;0.35955360000000003;800.15988;9.797060000000002;3.11;1.36;0
5137;12.2;0.23562000000000002;504.0;9.2;3.12;1.18;0
5138;10.570319999999999;0.235872;242.31959999999998;11.268360000000001;3.21;0.87;0
5139;10.88038;0.3028116;150.92784;9.78236;3.3;0.75;0
5140;10.88038;0.3028116;150.92784;9.78236;3.3;0.75;0
5141;11.90714;0.7478399999999998;499.49952;10.706419999999998;3.12;0.78;0
5142;6.9853000000000005;0.0;4777.9452;9.87921;3.6;0.81;0
5143;6.5703;0.039902400000000005;1553.5773000000002;12.244650000000002;3.58;0.89;0
5144;13.780680000000002;0.4579785000000001;269.622;11.9832;3.02;0.93;0
5145;9.579839999999999;0.7107184000000001;1927.9428;9.979;3.11;0.92;0
5146;9.094539999999999;0.0;800.31952;9.39436;3.36;0.86;0
5147;10.704279999999999;0.5362412;1561.22424;9.90396;3.28;0.98;0
5148;9.094539999999999;0.0;743.15384;9.39436;3.35;0.83;0
5149;7.67998;0.0;363.85152;9.27582;3.27;0.73;0
5150;6.04632;0.91476;9273.1716;11.79528;3.25;0.59;0
5151;6.66985;0.01872;1299.7248;12.742400000000002;3.55;0.61;0
5152;11.501149999999999;0.9380800000000001;4785.4785;11.0011;3.26;0.88;0
5153;10.4685;0.9325007999999999;1023.5202000000002;11.6649;3.24;0.75;0
5154;11.9;0.7114866;713.0;10.4;3.15;0.85;0
5155;12.612599999999999;0.9048864000000002;1067.0659999999998;9.8098;3.17;0.68;0
5156;8.177859999999999;1.2910590000000002;2261.8764;9.37462;3.19;0.7;0
5157;8.58452;0.59985;2725.086;9.88218;3.37;0.91;0
5158;11.89048;1.0197792;554.556;9.991999999999999;3.05;0.56;0
5159;12.485;0.308637;179.784;10.187759999999999;2.99;0.87;0
5160;12.82816;1.4149674;1708.95144;10.022;3.07;0.73;0
5161;9.979;0.47187;498.75042;11.775220000000001;3.26;0.93;0
5162;12.82816;1.4149674;1708.95144;10.022;3.07;0.73;0
5163;10.4;0.6397679999999999;686.4000000000001;9.0;3.16;0.69;0
5164;10.29794;2.10834;3149.37;9.39812;3.18;0.64;0
5165;9.36428;0.19060920000000003;258.21504;11.9544;3.2;1.13;0
5166;6.882750000000001;0.06072570000000001;5058.82125;9.875250000000001;3.57;0.78;0
5167;7.8739300000000005;0.1344;438.54800000000006;8.671289999999999;3.32;0.87;0
5168;9.06997;0.4142208000000001;2145.69576;10.56502;3.32;1.04;0
5169;7.3696600000000005;0.9234720000000001;1893.00672;9.162279999999999;3.05;0.63;0
5170;14.0196;1.0804689;1073.10024;10.815120000000002;3.01;0.81;0
5171;11.4816;0.7131240000000001;395.36640000000006;11.78112;3.01;0.83;0
5172;11.503449999999999;0.82485;2679.8037;11.0033;3.26;1.11;0
5173;9.36428;0.19060920000000003;258.21504;11.9544;3.2;1.13;0
5174;11.386320000000001;0.8712000000000002;891.72864;13.284040000000001;3.11;0.99;0
5175;8.282570000000002;0.9001439999999999;3592.44;10.777320000000001;3.31;0.7;0
5176;8.27842;0.23587200000000003;592.4556;9.37556;3.21;0.8;0
5177;13.71918;1.031441;2122.8678600000003;10.014000000000001;3.06;0.8;0
5178;8.27842;0.23587200000000003;592.4556;9.37556;3.21;0.8;0
5179;8.27842;0.23587200000000003;592.4556;9.37556;3.21;0.8;0
5180;7.6846000000000005;0.6708744;2602.9836000000005;9.1816;3.42;0.74;0
5181;7.384460000000001;0.146853;974.7487199999999;9.67963;3.43;0.76;0
5182;7.7851799999999995;0.5930496000000002;2203.8048;9.182519999999998;3.41;0.74;0
5183;8.276760000000001;0.328482;1352.80152;9.57312;3.31;0.54;0
5184;7.7851799999999995;0.5578144000000002;2311.6994099999997;9.182519999999998;3.43;0.74;0
5185;9.58272;0.5541312;1956.472;9.982;3.19;0.7;0
5186;5.55744;0.1683;1467.1641599999996;12.80196;3.56;0.82;0
5187;13.71918;1.031441;2122.8678600000003;10.014000000000001;3.06;0.8;0
5188;9.481;0.41019680000000003;311.376;9.481;3.18;0.51;0
5189;8.3748;4.316115999999999;2462.59;9.0727;3.16;0.54;0
5190;12.69619;0.6142500000000001;344.8965;9.89703;3.03;0.57;0
5191;6.5960399999999995;0.22238159999999998;66572.83232;9.89406;3.47;0.53;0
5192;11.4862;1.4839502999999996;1654.2125600000004;10.9868;3.18;0.65;0
5193;11.4862;1.4839502999999996;1654.2125600000004;10.9868;3.18;0.65;0
5194;8.66781;0.45239039999999997;866.1832199999999;9.36522;3.1;0.55;0
5195;6.5960399999999995;0.22238159999999998;66572.83232;9.89406;3.47;0.53;0
5196;7.66073;0.174876;1285.4108;10.74492;3.29;0.47;0
5197;12.2;1.410048;3161.6;10.5;3.1;0.61;0
5198;11.39316;1.0245900000000001;1106.3358;10.493699999999999;3.15;0.63;0
5199;7.67998;0.0698625;1090.6569;9.07634;3.26;0.61;0
5200;8.67042;0.21033500000000005;383.691;10.06566;3.36;0.76;0
5201;9.78138;0.3647952;628.803;10.779480000000001;3.24;0.65;0
5202;11.9952;0.7181460000000002;1079.568;10.79568;3.18;0.63;0
5203;10.3688;0.5490048;354.1344;11.266100000000002;3.19;0.7;0
5204;12.47625;0.7731220000000002;5722.1073;9.58176;3.05;0.57;0
5205;8.9883;1.005856;5582.733;9.48765;3.38;0.62;0
5206;9.08817;0.9828;4300.0027199999995;9.48765;3.38;0.62;0
5207;7.07586;0.90552;2187.0387;9.26838;3.27;0.64;0
5208;9.886140000000001;0.39071599999999995;762.7306800000001;11.68362;3.27;0.82;0
5209;8.78416;1.8765552;7891.369920000001;9.482899999999999;3.26;0.61;0
5210;8.61204;2.727972;27454.78296;9.313020000000002;3.32;1.07;0
5211;10.5682;0.6819839999999999;263.208;11.6649;3.26;0.66;0
5212;6.969200000000001;0.7853663999999999;7975.15424;10.453800000000001;3.44;0.48;0
5213;11.895240000000001;0.46899599999999997;279.88800000000003;10.395840000000002;3.24;0.76;0
5214;6.78368;0.0;3174.76224;9.876240000000001;3.62;0.68;0
5215;9.4734;1.1019624000000001;5612.2416;11.766960000000001;3.28;0.73;0
5216;6.568319999999999;0.0713664;3515.8425599999996;12.240960000000001;3.52;0.56;0
5217;7.665350000000001;0.54144;1791.9;10.850950000000001;3.36;0.44;0
5218;10.4769;0.17867519999999998;301.73472000000004;10.9758;3.15;0.9;0
5219;7.665350000000001;0.54144;1791.9;10.850950000000001;3.36;0.44;0
5220;6.568319999999999;0.0713664;3515.8425599999996;12.240960000000001;3.52;0.56;0
5221;6.367360000000001;0.115776;1905.43248;11.34186;3.49;0.49;0
5222;9.4886;0.4228224;364.36224;10.58728;3.26;0.56;0
5223;9.079979999999999;0.36036000000000007;350.22780000000006;9.27954;3.24;0.6;0
5224;12.79616;1.629936;1091.6724;10.396880000000001;3.1;0.6;0
5225;10.4769;0.17867519999999998;301.73472000000004;10.9758;3.15;0.9;0
5226;7.779719999999999;0.9401700000000002;3041.27208;9.176079999999999;3.25;0.56;0
5227;11.85002;0.47792159999999995;659.61792;12.74624;3.0;0.65;0
5228;12.304920000000001;0.4024566;248.49935999999997;9.5038;3.16;0.49;0
5229;10.395840000000002;0.925452;3800.0793600000006;9.896040000000001;3.15;0.89;0
5230;12.304920000000001;0.4024566;248.49935999999997;9.5038;3.16;0.49;0
5231;7.9664;0.7477199999999999;4692.2096;10.15716;3.26;0.56;0
5232;11.08446;0.4769820000000001;421.8086400000001;11.18432;3.17;0.66;0
5233;10.395840000000002;0.925452;3800.0793600000006;9.896040000000001;3.15;0.89;0
5234;6.9657;0.34596;522.4275;9.254430000000001;3.08;0.6;0
5235;12.58362;0.46604160000000006;382.30236;9.787260000000002;2.88;0.82;0
5236;11.885720000000001;0.47736;405.86238;11.28644;3.06;0.68;0
5237;9.963;0.3154228;562.2120900000001;11.55708;3.23;0.63;0
5238;5.26502;0.0083106;227.9853;12.417499999999999;3.57;0.84;0
5239;9.4867;0.1800015;390.05316000000005;10.08586;3.23;0.56;0
5240;12.495000000000001;1.3296959999999998;5800.878720000001;10.495800000000001;3.1;0.73;0
5241;9.270240000000001;0.2828544;200.95488000000003;11.164159999999999;3.22;0.72;0
5242;8.57162;0.31482000000000004;376.75260000000003;10.16634;3.2;0.56;0
5243;11.89286;0.8947575;1665.0003999999997;10.793520000000001;3.1;0.61;0
5244;11.89286;0.8947575;1665.0003999999997;10.793520000000001;3.1;0.61;0
5245;6.77824;0.04939200000000001;1067.5728;9.968;3.44;0.63;0
5246;10.397920000000001;0.3841992000000001;307.9384;11.197759999999999;3.26;0.74;0
5247;6.9664;0.38833200000000007;2240.39424;11.046719999999999;3.5;0.63;0
5248;11.28644;0.6787636;592.08864;13.38392;3.22;0.69;0
5249;8.887540000000001;0.48090900000000003;252.6458;10.285580000000001;3.37;0.58;0
5250;9.18896;0.8341514999999999;5083.392600000001;9.58848;3.28;0.58;0
5251;10.397920000000001;0.3841992000000001;307.9384;11.197759999999999;3.26;0.74;0
5252;11.609279999999998;1.3313784;1034.8272;9.0072;3.25;0.57;0
5253;9.17792;0.4268524;738.82256;11.27288;3.35;0.61;0
5254;8.28506;0.22365089999999999;295.86648;9.28326;3.26;0.61;0
5255;10.967;0.37570000000000003;635.5875;11.764600000000002;3.18;0.61;0
5256;8.07732;5.840604;7075.134000000001;8.9748;3.08;0.53;0
5257;11.485050000000001;0.21432600000000002;157.29525;9.188039999999999;2.98;0.7;0
5258;10.006;0.295568;754.4523999999999;9.70582;3.48;0.91;0
5259;10.281460000000001;0.73899;2138.1444;11.4793;3.16;0.72;0
5260;11.4;0.46947599999999995;264.6;9.2;3.17;0.62;0
5261;8.65824;0.055104;2063.6467199999997;9.75296;3.2;0.58;0
5262;12.994800000000001;0.9091680000000002;1832.2668;10.59576;3.05;0.61;0
5263;9.5712;0.9552816;3110.64;11.3658;3.2;0.71;0
5264;12.49375;1.1485540000000003;4417.79;10.3948;3.15;0.82;0
5265;9.87129;0.16709;146.5737;10.56926;3.26;0.79;0
5266;10.4811;0.27417600000000003;407.2656;9.38308;3.2;0.89;0
5267;9.58848;0.3975552;307.6304;10.187759999999999;3.14;0.6;0
5268;9.281400000000001;0.1611792;191.61599999999999;9.6806;3.28;0.7;0
5269;10.37608;0.1764;215.5032;10.9747;3.18;1.06;0
5270;9.58848;0.3975552;307.6304;10.187759999999999;3.14;0.6;0
5271;9.38496;0.17986045;501.39648000000005;10.083839999999999;3.19;0.7;0
5272;9.36616;0.22848000000000002;284.57183999999995;11.657879999999999;3.15;0.92;0
5273;10.58516;0.5811263999999999;237.26736000000002;9.386840000000001;3.04;1.05;0
5274;10.58516;0.590976;276.81192000000004;9.386840000000001;3.04;1.06;0
5275;10.5682;0.8186112000000001;588.6288;13.3598;3.06;0.66;0
5276;10.17552;0.23987340000000007;193.33488;9.976;3.17;0.47;0
5277;10.17552;0.23987340000000007;193.33488;9.976;3.17;0.47;0
5278;10.18164;0.17229239999999998;125.7732;9.982;3.17;0.42;0
5279;11.602319999999999;0.9551520000000001;6567.3132;10.80216;3.32;0.92;0
5280;9.285120000000001;0.296088;674.9184;10.183679999999999;3.34;0.75;0
5281;9.285120000000001;0.9140040000000001;3757.178879999999;10.583039999999999;3.31;0.67;0
5282;9.15584;0.281875;746.4;13.23616;3.34;0.79;0
5283;8.855500000000001;0.286416;908.0370000000001;13.333;3.32;0.9;0
5284;8.70174;1.4900273999999996;5590.1178;11.602319999999999;3.48;0.74;0
5285;6.4688;0.4162977;21046.88768;12.04192;3.44;0.55;0
5286;10.670039999999998;0.20776000000000003;207.4176;10.969199999999999;3.15;0.65;0
5287;7.78752;0.40014000000000005;1009.1827199999999;8.9856;3.43;0.65;0
5288;7.175520000000001;1.1064960000000001;12106.1985;11.06226;3.32;0.79;0
5289;10.670039999999998;0.20776000000000003;207.4176;10.969199999999999;3.15;0.65;0
5290;8.70174;1.4900273999999996;5590.1178;11.602319999999999;3.48;0.74;0
5291;7.78752;0.40014000000000005;1009.1827199999999;8.9856;3.43;0.65;0
5292;10.389600000000002;1.8064288000000002;18897.483600000003;11.988000000000001;3.17;0.85;0
5293;10.389600000000002;1.8064288000000002;18897.483600000003;11.988000000000001;3.17;0.85;0
5294;10.4748;0.22875839999999997;272.94336;10.873840000000001;3.18;1.04;0
5295;10.4748;0.17075519999999997;237.02976000000004;10.774080000000001;3.21;1.05;0
5296;10.167359999999999;0.5778864;751.5872;12.46;3.16;0.78;0
5297;10.37504;0.17387999999999998;226.25568;10.774080000000001;3.25;1.02;0
5298;11.2;0.4024020000000001;179.39999999999998;9.5;3.17;0.71;0
5299;9.994;1.0205819999999999;3544.27216;10.193879999999998;3.18;0.63;0
5300;12.372720000000001;0.6460061999999999;3749.93196;9.4791;3.02;0.61;0
5301;9.994;1.0205819999999999;3544.27216;10.193879999999998;3.18;0.63;0
5302;10.6786;1.176;1540.413;9.6806;3.03;0.81;0
5303;10.47165;0.523872;215.41679999999997;11.76814;3.09;0.66;0
5304;10.47165;0.523872;215.41679999999997;11.76814;3.09;0.66;0
5305;8.5085;5.9125409;31348.717399999994;9.3093;3.31;1.14;0
5306;12.5125;0.41159999999999997;301.301;11.9119;3.25;0.74;0
5307;10.39376;0.95648;167.89919999999998;8.39496;3.16;0.63;0
5308;10.86948;0.2897664;982.8403199999999;11.66724;3.22;0.68;0
5309;7.27518;1.6683128;10299.861;10.9626;3.36;0.78;0
5310;9.78236;0.35574000000000006;1334.0943;9.982;3.42;0.9;0
5311;7.5847999999999995;0.7602056000000001;1373.248;9.0818;3.48;0.64;0
5312;8.18278;2.5162136999999998;14347.10767;9.77942;3.38;0.99;0
5313;9.27954;2.36572;13460.322;9.37932;3.22;0.55;0
5314;9.17792;2.1019432;6387.83232;9.4772;3.23;0.64;0
5315;10.397920000000001;0.8547839999999998;4302.73928;9.89802;3.24;0.67;0
5316;7.27518;1.6683128;10299.861;10.9626;3.36;0.78;0
5317;6.9734;1.535219;6985.8525;11.35668;3.39;0.77;0
5318;8.190159999999999;0.950796;4570.5088000000005;8.68956;3.34;0.75;0
5319;9.87426;0.3841992;473.9644799999999;9.37556;3.09;0.57;0
5320;9.090900000000001;0.1153152;58.74120000000001;10.289700000000002;3.41;0.87;0
5321;11.90476;0.7663992000000002;1361.3443200000002;10.304120000000001;3.16;0.61;0
5322;11.90476;0.7663992000000002;1361.3443200000002;10.304120000000001;3.16;0.61;0
5323;10.25468;0.1539648;1034.9262;12.743680000000001;3.22;0.66;0
5324;10.0;0.3760128;1123.2;10.0;3.28;0.56;0
5325;9.090900000000001;0.1153152;58.74120000000001;10.289700000000002;3.41;0.87;0
5326;9.87426;0.3841992;473.9644799999999;9.37556;3.09;0.57;0
5327;8.07732;0.21621600000000002;136.1178;10.670039999999998;3.37;0.77;0
5328;12.91806;0.396165;1016.421;12.0168;3.2;0.66;0
5329;11.19552;0.629;437.5749;11.19552;3.22;0.62;0
5330;9.18896;0.6721751999999999;3098.2776;9.58848;3.26;0.67;0
5331;9.4886;0.24523520000000004;534.8574;10.9868;3.21;0.73;0
5332;9.26838;0.24024;209.286;9.866340000000001;3.12;0.59;0
5333;11.19216;0.7135920000000001;2118.516;10.9923;3.06;0.72;0
5334;14.31144;0.25807499999999994;162.12959999999998;8.40672;2.86;0.79;0
5335;9.08362;2.2947092;10453.94896;9.08362;3.08;0.59;0
5336;7.4872499999999995;0.28828800000000004;559.048;9.48385;3.45;0.78;0
5337;10.58622;0.2137233;314.5905;10.68609;3.26;0.86;0
5338;12.39256;0.9348465;4840.89372;10.39376;3.12;0.75;0
5339;8.977500000000001;1.1102175;284.28749999999997;9.3765;3.27;0.61;0
5340;6.77144;0.009435000000000002;470.5155000000001;9.4601;3.33;0.56;0
5341;9.3812;0.427248;1760.4719999999998;9.98;3.19;0.73;0
5342;9.481;0.44689919999999994;1659.8736000000004;9.98;3.12;0.74;0
5343;4.967;1.19808;4882.75968;11.4241;3.74;0.62;0
5344;15.548824999999999;0.69056925;969.0429;11.134965;2.92;0.74;0
5345;15.548824999999999;0.69056925;969.0429;11.134965;2.92;0.74;0
5346;10.90218;0.5209582;782.1564;11.70234;3.07;0.56;0
5347;15.64914;0.69056925;969.0429;11.134965;2.92;0.74;0
5348;10.90218;0.5209582;782.1564;11.70234;3.07;0.56;0
5349;13.0273;0.9200484999999999;1215.14646;12.726669999999999;3.3;0.68;0
5350;12.692379999999998;0.41894999999999993;265.8404;11.39316;3.14;0.57;0
5351;8.9802;2.0348327999999998;7533.7891199999995;9.17976;3.23;0.58;0
5352;8.9838;2.735964;13055.457799999998;9.18344;3.08;0.61;0
5353;7.577959999999999;0.7843919999999999;4038.255;10.07071;3.31;0.61;0
5354;13.0273;0.9200484999999999;1215.14646;12.726669999999999;3.3;0.68;0
5355;12.692379999999998;0.41894999999999993;265.8404;11.39316;3.14;0.57;0
5356;8.692169999999999;0.5695199999999999;187.33125;8.9919;3.32;0.6;0
5357;8.692169999999999;0.5695199999999999;187.33125;8.9919;3.32;0.6;0
5358;9.790200000000002;1.225;259.74;10.689300000000001;3.31;0.79;0
5359;6.16652;0.344736;1746.1197600000003;11.63682;3.57;0.57;0
5360;11.503449999999999;0.444185;1221.3663;11.0033;3.32;0.91;0
5361;6.16652;0.344736;1746.1197600000003;11.63682;3.57;0.57;0
5362;10.17756;0.24695999999999999;670.5216;10.37712;3.14;0.61;0
5363;10.49055;0.951139;1380.5563800000002;9.59136;3.3;0.56;0
5364;10.59152;1.0135944;4988.0064;9.991999999999999;3.19;0.7;0
5365;12.29139;0.4807782;3990.0050399999996;10.19286;3.2;0.8;0
5366;9.87822;0.17304000000000003;192.77496;9.978;3.34;0.52;0
5367;8.78416;1.9863228;5584.33008;9.482899999999999;3.3;0.6;0
5368;8.78416;2.153305;5413.2386;9.78236;3.29;0.6;0
5369;10.57456;0.382788;1580.1984;9.776480000000001;3.14;0.51;0
5370;12.30246;0.30527000000000004;154.0308;9.60192;3.19;0.44;0
5371;12.30246;0.30527000000000004;154.0308;9.60192;3.19;0.44;0
5372;11.7;0.2989245;165.0;9.2;3.19;0.43;0
5373;11.9712;0.21320880000000003;398.04240000000004;9.876240000000001;2.98;0.66;0
5374;11.80236;1.2030480000000003;14690.9376;10.702139999999998;3.3;0.76;0
5375;7.5847999999999995;0.4232592;728.1408;9.5808;3.47;0.66;0
5376;11.08446;0.6710942000000001;2027.5574400000003;10.58516;3.12;1.02;0
5377;7.27591;1.9300032;3476.8882799999997;9.26931;3.26;0.59;0
5378;10.17552;0.1089907;168.5944;10.4748;3.05;0.74;0
5379;8.9883;1.38915;4089.6765;9.687389999999999;3.35;0.57;0
5380;6.54852;1.993173;5780.45798;11.4103;3.12;0.5;0
5381;8.9883;1.38915;4089.6765;9.687389999999999;3.35;0.57;0
5382;9.90396;1.1487363999999998;1355.0418;9.003599999999999;3.29;0.58;0
5383;7.88262;0.44651520000000006;1971.6528;9.4791;3.4;0.53;0
5384;8.89822;2.2867873;25827.8334;9.29814;3.27;0.57;0
5385;12.39256;0.288864;287.8272;9.29442;3.04;0.6;0
5386;11.8762;0.42991919999999995;170.658;9.98;3.09;0.63;0
5387;8.47195;0.24640199999999998;313.9605;9.767660000000001;3.2;0.48;0
5388;12.7;0.478962;556.5999999999999;9.3;3.0;0.7;0
5389;8.16884;0.5000292000000001;336.81522;9.962;3.26;0.47;0
5390;13.207919999999998;0.594412;924.5544000000001;9.0054;3.1;0.56;0
5391;7.680750000000001;0.0;217.85400000000004;9.276750000000002;3.3;0.52;0
5392;13.207919999999998;0.594412;924.5544000000001;9.0054;3.1;0.56;0
5393;8.28672;0.4560192;2553.70752;9.085439999999998;3.17;0.62;0
5394;8.28672;0.15912;373.80096000000003;9.185279999999999;3.31;0.59;0
5395;9.37462;0.283392;917.516;12.16706;3.34;0.79;0
5396;8.78416;0.9414911999999998;4453.569119999999;10.4811;3.31;0.53;0
5397;10.126259999999998;1.7195749999999999;3655.980899999999;10.42704;3.32;0.64;0
5398;6.27228;0.20007;1863.7632;12.64412;3.56;0.52;0
5399;8.78504;0.6131376000000001;3556.44375;9.18436;3.39;0.54;0
5400;13.207919999999998;0.27086400000000005;216.12959999999998;9.40564;2.98;0.54;0
5401;7.473750000000001;0.0;1248.4152;9.965;3.32;0.6;0
5402;8.16884;0.2492724;433.347;9.76276;3.26;0.74;0
5403;9.171479999999999;2.0716596000000003;2258.9754;10.168379999999999;2.87;1.36;0
5404;9.59712;1.6826999999999999;4571.0282799999995;9.69709;3.5;0.57;0
5405;9.59712;1.6826999999999999;4571.0282799999995;9.69709;3.5;0.57;0
5406;11.4793;0.3497172;860.8476800000001;9.78236;3.03;0.93;0
5407;11.406839999999999;0.47702;183.71016;10.206119999999999;3.13;0.7;0
5408;11.28644;0.21359360000000002;220.53503999999998;9.28884;3.09;0.8;0
5409;8.280080000000002;1.1031552;6078.177280000001;9.37744;3.27;0.61;0
5410;8.18032;1.0448256000000002;4938.519040000001;9.37744;3.28;0.62;0
5411;9.974;0.326656;545.7772799999999;9.475299999999999;3.13;0.55;0
5412;7.87946;0.4417875;2733.3747;12.068539999999999;3.49;0.96;0
5413;6.79796;0.0;6818.75376;10.19694;3.46;0.72;0
5414;6.79796;0.0;6818.75376;10.19694;3.46;0.72;0
5415;8.78944;0.25578;164.802;9.08908;3.36;0.49;0
5416;8.78944;0.25578;164.802;9.08908;3.36;0.49;0
5417;8.67912;0.4221828;541.198;9.277680000000002;3.27;0.6;0
5418;7.572639999999999;1.4689962;3850.0896;9.26652;3.21;0.61;0
5419;8.67912;0.4221828;541.198;9.277680000000002;3.27;0.6;0
5420;10.38752;0.301644;256.1922;9.4886;3.25;0.63;0
5421;7.572639999999999;0.2147334;2699.2475999999997;10.4622;3.32;0.57;0
5422;10.1101;1.8574710000000003;3219.6164;11.3113;3.43;0.64;0
5423;7.87156;0.5472809999999999;8882.706719999998;9.4658;3.27;0.58;0
5424;8.65998;0.0;1103.6995199999997;9.65538;3.27;0.55;0
5425;9.579839999999999;3.1149888000000003;10561.7736;9.38026;3.24;0.53;0
5426;9.4791;2.9104110000000007;10315.7553;9.37932;3.24;0.53;0
5427;7.67228;0.3611322;352.92488000000003;10.163279999999999;3.35;0.65;0
5428;8.8733;0.3876285;2699.3775;10.2691;3.18;1.36;0
5429;9.89109;0.6901200000000001;1470.6752;9.39154;3.39;0.62;0
5430;9.4924;1.2533488;3281.7724799999996;9.4924;3.46;0.63;0
5431;9.89109;0.6901200000000001;1470.6752;9.39154;3.39;0.62;0
5432;9.4924;1.2533488;3281.7724799999996;9.4924;3.46;0.63;0
5433;9.89109;0.6901200000000001;1470.6752;9.39154;3.39;0.62;0
5434;7.78752;0.08096;329.472;10.083839999999999;3.37;0.69;0
5435;7.27956;0.07169;430.7904;10.07172;3.4;0.63;0
5436;8.27261;0.008281;153.4918;10.963700000000001;3.32;0.58;0
5437;8.668679999999998;0.266112;781.1776;11.159679999999998;3.33;0.67;0
